transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,transaction_month,transaction_year,high_value_transaction
T61710,2023-01-13,C2107,Coffee Machine,737.0,763.6,PayPal,Pending,562773.49,1,2023,Yes
T61711,2023-01-13,C3592,Laptop,9.0,663.14,PayPal,Pending,5968.22,1,2023,Yes
T61712,2023-01-13,C2993,Coffee Machi,624.0,506.74,Cash,Completed,316206.61,1,2023,Yes
T61713,2023-01-13,C3498,Tablet,1.0,299.24,PayPal,Completed,299.24,1,2023,No
T61714,2023-01-13,C3859,Coffee Machine,7.0,635.39,PayPal,Pending,4447.71,1,2023,Yes
T61715,2023-01-13,C4578,Smartphone,8.0,845.53,Credit Card,Completed,6764.22,1,2023,Yes
,2023-01-13,Unknown,Headphones,697.0,832.7,PayPal,Completed,580388.55,1,2023,Yes
T61718,2023-01-13,C1914,C,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T61719,2023-01-13,C1593,Coffee Machine,8.0,718.97,Cash,Completed,5751.79,1,2023,Yes
T61720,2023-01-13,C402,Headphones,4.0,525.38,PayPal,Completed,2101.52,1,2023,Yes
T61721,2023-01-13,C004,Headphones,7.0,199.07,PayPal,Pending,1393.51,1,2023,Yes
T61722,2023-01-13,C3667,Laptop,798.0,525.38,PayPal,Failed,419252.66,1,2023,Yes
T61723,2023-01-13,C3671,Laptop,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T61724,2023-01-13,C3336,Coffee Machine,4.0,455.15,Credit Card,Completed,1820.62,1,2023,Yes
T61725,2023-01-13,C719,Laptop,176.0,525.38,PayPal,Failed,92466.75,1,2023,Yes
T61726,2023-01-13,C1811,Headphones,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T61727,2023-01-13,C315,Headphone,4.0,635.93,PayPal,Completed,2543.74,1,2023,Yes
T61728,2023-01-13,C3882,Coffee Machine,9.0,849.16,Credit Card,Completed,7642.42,1,2023,Yes
T61729,2023-01-13,C3822,Headphones,2.0,525.38,Credit Card,Failed,1050.76,1,2023,Yes
T61730,2023-01-13,C509,Smartphone,832.0,714.61,Cash,Unknown,594557.99,1,2023,Yes
T61731,2023-01-13,C4591,Tablet,789.0,525.38,Credit Card,Unknown,414524.24,1,2023,Yes
T61732,2023-01-13,C1986,Coffee Machin,707.0,503.42,Cash,Completed,355919.26,1,2023,Yes
T61733,2023-01-13,C2731,Smartphone,10.0,942.03,PayPal,Unknown,9420.34,1,2023,Yes
T61734,2023-01-13,C3530,Coffee Machine,6.0,525.38,Credit Card,Unknown,3152.28,1,2023,Yes
T61735,2023-01-13,C295,Laptop,4.0,680.56,Credit Card,Unknown,2722.26,1,2023,Yes
T61736,2023-01-13,C4448,Coffee Machine,948.0,59.06,Cash,Completed,55986.95,1,2023,Yes
T61737,2022-02-09,C2256,Tablet,2.0,924.43,Credit Card,Completed,1848.87,2,2022,Yes
T61738,2023-01-13,C4017,Tablet,2.0,312.92,Credit Card,Pending,625.84,1,2023,No
T61739,2023-01-13,C2399,Lapt,2.0,525.38,Cash,Completed,1050.76,1,2023,Yes
T61740,2023-01-13,C3539,Headphones,8.0,525.38,Credit Card,Unknown,4203.03,1,2023,Yes
T61741,2023-01-13,C1456,Laptop,9.0,566.69,Credit Card,Pending,5100.17,1,2023,Yes
T61742,2023-01-13,C3918,Tabl,9.0,389.53,Credit Card,Completed,3505.73,1,2023,Yes
T61743,2023-01-13,C3387,Smartphone,2.0,494.77,PayPal,Completed,989.53,1,2023,No
T61744,2023-01-13,C1098,Smartphon,4.0,770.68,PayPal,Unknown,3082.71,1,2023,Yes
T61745,2023-01-13,C2695,Tablet,7.0,272.6,Cash,Unknown,1908.19,1,2023,Yes
T61746,2023-01-13,C1694,Headphon,5.0,525.38,Credit Card,Unknown,2626.9,1,2023,Yes
T91693,2023-01-13,C3777,Headphones,941.0,230.01,PayPal,Unknown,216439.44,1,2023,Yes
T61748,2020-12-08,C3160,Headphones,1.0,525.38,Credit Card,Completed,525.38,12,2020,No
,2023-01-13,C2482,Lap,7.0,82.27,PayPal,Failed,575.91,1,2023,No
T61750,2023-01-13,C2641,Headphones,502.0,525.38,PayPal,Completed,263740.39,1,2023,Yes
T61751,2023-01-13,C2923,Coffee Machine,2.0,817.02,Credit Card,Unknown,1634.03,1,2023,Yes
T61753,2023-01-13,C3922,Headphones,1.0,50.35,PayPal,Pending,50.35,1,2023,No
,2023-01-13,C4274,Laptop,8.0,410.28,Credit Card,Pending,3282.25,1,2023,Yes
T61755,2023-01-13,C2234,Coffee Machine,455.0,525.38,PayPal,Pending,239047.57,1,2023,Yes
T61756,2023-01-13,C2820,Headphones,5.0,861.63,Cash,Completed,4308.16,1,2023,Yes
T61757,2022-04-02,C3889,Lapt,2.0,525.38,Credit Card,Completed,1050.76,4,2022,Yes
T61758,2023-01-13,C191,Headphones,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T61759,2023-01-13,C1181,Laptop,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T61760,2023-01-13,C1199,Coffee Machine,810.0,342.02,Credit Card,Completed,277032.44,1,2023,Yes
T61761,2023-01-13,C3210,Laptop,5.0,808.76,PayPal,Pending,4043.81,1,2023,Yes
T61762,2023-01-13,C4846,Tablet,459.0,942.61,Credit Card,Unknown,432656.77,1,2023,Yes
T61763,2023-01-13,C4200,Coffee Machine,5.0,565.5,Credit Card,Completed,2827.51,1,2023,Yes
T61764,2023-01-13,C725,Smartphone,7.0,154.52,PayPal,Pending,1081.64,1,2023,Yes
T61765,2023-01-13,C942,Tablet,3.0,391.65,Credit Card,Pending,1174.94,1,2023,Yes
T61766,2023-01-13,C141,Smartphone,123.0,525.38,Cash,Failed,64621.65,1,2023,Yes
T61767,2021-01-10,C1151,Headphones,5.0,525.38,Credit Card,Completed,2626.9,1,2021,Yes
T61768,2023-01-13,C716,Laptop,914.0,525.38,Credit Card,Completed,480196.65,1,2023,Yes
T61769,2023-01-13,C1810,Tablet,232.0,525.38,Credit Card,Completed,121887.99,1,2023,Yes
T61770,2023-01-13,C4718,T,8.0,924.84,Credit Card,Failed,7398.69,1,2023,Yes
T61771,2023-01-13,C1009,Smartphone,133.0,284.31,PayPal,Completed,37813.76,1,2023,Yes
T61772,2023-01-13,C2876,Table,310.0,525.38,Cash,Completed,162867.57,1,2023,Yes
T61773,2023-01-13,C3101,Lapto,3.0,525.38,PayPal,Pending,1576.14,1,2023,Yes
T61774,2023-01-13,C1981,Tablet,1.0,988.67,Cash,Completed,988.67,1,2023,No
T61775,2021-05-01,C3461,Headphones,4.0,809.82,Cash,Completed,3239.26,5,2021,Yes
T61776,2023-01-13,C1093,Laptop,6.0,525.38,Credit Card,Completed,3152.28,1,2023,Yes
T61777,2023-01-13,C1528,Smartphone,8.0,844.26,Credit Card,Pending,6754.11,1,2023,Yes
T61778,2023-01-13,C4912,Smartphone,7.0,525.38,Cash,Completed,3677.65,1,2023,Yes
T61779,2023-01-13,C276,Coffee Machine,2.0,651.21,PayPal,Unknown,1302.42,1,2023,Yes
T61780,2023-01-13,C1534,Smartphone,964.0,301.36,Credit Card,Completed,290508.36,1,2023,Yes
,2023-01-13,C2160,L,9.0,361.35,Cash,Unknown,3252.13,1,2023,Yes
T61782,2023-01-13,C3836,Lapt,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T61783,2023-01-13,C489,Coffee Machine,505.0,525.38,Cash,Unknown,265316.53,1,2023,Yes
T61784,2023-01-13,C4510,Headphones,6.0,741.46,Credit Card,Completed,4448.76,1,2023,Yes
T61785,2023-02-09,C127,Coffee Machine,10.0,525.38,PayPal,Unknown,5253.79,2,2023,Yes
T61786,2023-01-13,C074,Laptop,7.0,268.95,Credit Card,Completed,1882.66,1,2023,Yes
T61787,2023-01-13,C4648,Smartphone,1.0,525.38,Credit Card,Completed,525.38,1,2023,No
,2023-01-13,C4674,Tablet,7.0,343.87,PayPal,Completed,2407.08,1,2023,Yes
T61789,2023-01-13,C380,Coffee Machine,3.0,971.95,PayPal,Completed,2915.85,1,2023,Yes
T61790,2023-01-13,C4912,Tablet,2.0,581.74,Cash,Failed,1163.47,1,2023,Yes
T61791,2023-01-13,C580,Headphones,1.0,864.74,Credit Card,Pending,864.74,1,2023,No
T61792,2023-01-13,C3887,Smartphone,639.0,813.06,PayPal,Failed,519542.62,1,2023,Yes
T61793,2023-01-13,C2010,Tablet,5.0,567.78,PayPal,Completed,2838.91,1,2023,Yes
T61794,2023-01-13,Unknown,Coffee Machine,8.0,998.66,PayPal,Completed,7989.31,1,2023,Yes
T61795,2023-01-13,C604,Smartphone,8.0,436.6,Credit Card,Failed,3492.82,1,2023,Yes
T61796,2023-01-13,C3226,Headphones,1.0,857.01,Credit Card,Completed,857.01,1,2023,No
T61797,2023-01-13,Unknown,Laptop,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T61798,2023-01-13,C1347,Laptop,5.0,730.42,Credit Card,Failed,3652.09,1,2023,Yes
T61799,2023-01-13,C4970,Coffee Machine,6.0,647.39,Credit Card,Unknown,3884.35,1,2023,Yes
T61800,2023-01-13,C185,Tablet,3.0,225.27,Cash,Unknown,675.8,1,2023,No
T61801,2021-01-10,C442,Coffee Machine,8.0,525.38,PayPal,Pending,4203.03,1,2021,Yes
T61802,2023-01-13,C2103,Tablet,870.0,552.01,PayPal,Completed,480244.72,1,2023,Yes
T61803,2021-06-07,C2479,Headphones,3.0,929.3,Cash,Pending,2787.9,6,2021,Yes
T61804,2023-01-13,C889,Coffee Machine,8.0,525.38,PayPal,Unknown,4203.03,1,2023,Yes
T61805,2023-01-13,Unknown,Coffee Machine,3.0,956.22,PayPal,Failed,2868.65,1,2023,Yes
T61806,2023-01-13,C1812,La,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T61807,2023-01-13,C3653,Headphones,2.0,362.66,Credit Card,Completed,725.33,1,2023,No
,2023-01-13,C2007,Laptop,1.0,525.38,Credit Card,Pending,525.38,1,2023,No
T61809,2023-01-13,C1887,Laptop,9.0,525.38,PayPal,Unknown,4728.41,1,2023,Yes
T61810,2023-01-13,C3257,Tablet,7.0,262.23,PayPal,Pending,1835.61,1,2023,Yes
T61811,2023-01-13,C1264,Tablet,7.0,612.16,PayPal,Pending,4285.13,1,2023,Yes
T61812,2023-01-13,C3013,Coffee Machine,1.0,525.38,Credit Card,Failed,525.38,1,2023,No
T61813,2023-01-13,C4695,Headphones,500.0,525.38,PayPal,Completed,262689.63,1,2023,Yes
T61814,2023-01-13,C1355,Tablet,481.0,525.38,Cash,Completed,252707.43,1,2023,Yes
T61815,2023-01-13,C745,Laptop,811.0,525.38,PayPal,Completed,426082.59,1,2023,Yes
T61816,2023-01-13,C1946,Laptop,889.0,709.64,Credit Card,Failed,630872.41,1,2023,Yes
T61817,2023-01-13,C212,Laptop,299.0,735.98,PayPal,Completed,220059.44,1,2023,Yes
T61818,2023-01-13,C2367,Laptop,457.0,525.38,Credit Card,Completed,240098.33,1,2023,Yes
T61819,2023-01-13,C1074,Smartphone,8.0,132.61,Credit Card,Completed,1060.85,1,2023,Yes
T61820,2023-01-13,C725,Coffee Machine,383.0,537.06,PayPal,Unknown,205692.73,1,2023,Yes
T61821,2023-01-13,C3489,Laptop,8.0,265.62,Credit Card,Failed,2124.93,1,2023,Yes
T61822,2020-08-06,C1745,Smartphone,8.0,276.36,Credit Card,Completed,2210.9,8,2020,Yes
T61823,2023-01-13,C348,Coffee Machine,5.0,97.7,PayPal,Completed,488.48,1,2023,No
T61824,2023-01-13,C1665,Tablet,1.0,525.38,Credit Card,Completed,525.38,1,2023,No
T61825,2023-01-13,C4845,Laptop,646.0,580.45,Cash,Completed,374971.33,1,2023,Yes
T61826,2023-01-13,C2095,Lapt,10.0,206.87,PayPal,Completed,2068.74,1,2023,Yes
T61827,2020-08-04,C4397,T,6.0,525.37,PayPal,Failed,3152.24,8,2020,Yes
T61828,2023-01-13,C3585,Tablet,200.0,701.9,Credit Card,Unknown,140380.72,1,2023,Yes
T61829,2023-01-13,C4007,Headphones,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T61830,2023-01-13,C3125,Laptop,6.0,398.22,Credit Card,Unknown,2389.33,1,2023,Yes
T61831,2023-03-11,C3752,Smartphone,8.0,742.3,PayPal,Completed,5938.4,3,2023,Yes
T61832,2023-01-13,C4935,Coffee Machine,548.0,219.7,PayPal,Failed,120395.62,1,2023,Yes
T61833,2023-01-13,C1170,Laptop,3.0,896.37,Cash,Completed,2689.11,1,2023,Yes
T61834,2023-01-13,C2365,Coffee Machine,2.0,298.09,PayPal,Unknown,596.17,1,2023,No
T61835,2023-01-13,Unknown,Headphones,860.0,738.91,Credit Card,Completed,635463.08,1,2023,Yes
T61836,2023-06-11,C1050,Smartphone,5.0,316.01,PayPal,Completed,1580.05,6,2023,Yes
T61837,2020-08-02,Unknown,Coffee Machine,925.0,620.77,Credit Card,Failed,574214.2,8,2020,Yes
T61838,2023-01-07,C1702,Headphones,878.0,525.38,PayPal,Pending,461283.0,1,2023,Yes
T61839,2023-01-13,C4660,Coffee Machine,6.0,769.79,Credit Card,Failed,4618.73,1,2023,Yes
T61840,2022-05-06,C4482,Headphones,381.0,897.48,Credit Card,Pending,341938.25,5,2022,Yes
T61841,2023-01-13,C3372,Smartphone,10.0,511.28,PayPal,Completed,5112.8,1,2023,Yes
T61842,2023-01-13,Unknown,Headphones,10.0,410.58,PayPal,Completed,4105.79,1,2023,Yes
T61843,2020-11-06,C4969,Tablet,6.0,525.38,Cash,Failed,3152.28,11,2020,Yes
T61844,2023-01-13,C2188,Laptop,675.0,508.01,Credit Card,Completed,342906.9,1,2023,Yes
T61845,2021-07-09,C2133,Smartphone,8.0,448.56,Credit Card,Failed,3588.49,7,2021,Yes
T61846,2023-01-13,Unknown,Coffee Machine,3.0,163.71,Credit Card,Completed,491.12,1,2023,No
T61847,2023-01-13,C016,Headphones,796.0,525.38,PayPal,Completed,418201.9,1,2023,Yes
T61848,2023-01-13,C1279,Smartphone,3.0,338.81,PayPal,Completed,1016.43,1,2023,Yes
T61849,2023-01-13,C4710,Coffee Machine,234.0,525.38,Cash,Failed,122938.75,1,2023,Yes
T61850,2023-01-13,C3959,Coff,8.0,673.1,PayPal,Pending,5384.84,1,2023,Yes
T61851,2023-01-13,C4145,Tablet,7.0,525.38,PayPal,Failed,3677.65,1,2023,Yes
T61852,2023-01-13,C4543,Smartphone,10.0,669.98,PayPal,Unknown,6699.79,1,2023,Yes
T61853,2023-01-13,C4721,Tablet,5.0,932.22,Cash,Unknown,4661.12,1,2023,Yes
T61854,2023-01-13,Unknown,Coffee Machine,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T61855,2023-01-13,C620,Headphones,6.0,450.09,Credit Card,Unknown,2700.56,1,2023,Yes
T61856,2023-01-13,C1893,Headphones,9.0,749.58,Credit Card,Unknown,6746.22,1,2023,Yes
T61857,2023-01-13,C3717,Coffee Machine,2.0,491.04,Credit Card,Unknown,982.07,1,2023,No
T61858,2023-01-13,C1166,Headphones,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T61859,2023-01-13,C2439,Coffee Machine,793.0,403.1,Credit Card,Completed,319657.62,1,2023,Yes
T61860,2023-01-13,C4133,Laptop,4.0,411.28,Credit Card,Completed,1645.11,1,2023,Yes
T61861,2023-01-13,C4519,Coffee Machine,3.0,857.67,Credit Card,Completed,2573.01,1,2023,Yes
T61862,2023-01-13,C2864,Coffee Machine,5.0,584.6,PayPal,Pending,2923.01,1,2023,Yes
T61863,2023-01-13,C158,Coffee Machine,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T61864,2023-01-13,C1630,Coffee Machine,8.0,89.49,Credit Card,Completed,715.92,1,2023,No
T61865,2023-01-13,C4383,Headphones,1.0,575.16,PayPal,Completed,575.16,1,2023,No
T61866,2023-01-13,C2890,Tablet,1.0,472.81,Credit Card,Pending,472.81,1,2023,No
T61867,2023-01-13,C4785,Smartpho,328.0,483.33,Credit Card,Pending,158532.24,1,2023,Yes
T61868,2023-11-10,C3771,Tablet,5.0,459.99,Credit Card,Failed,2299.97,11,2023,Yes
T61869,2023-05-02,C3502,Smartphone,6.0,525.38,PayPal,Unknown,3152.28,5,2023,Yes
T61870,2023-01-13,C3156,Coffee Machine,3.0,948.49,Credit Card,Completed,2845.47,1,2023,Yes
T61871,2023-01-13,C836,Headpho,443.0,525.38,PayPal,Unknown,232743.02,1,2023,Yes
T61872,2023-01-13,C1605,Tablet,302.0,98.82,Credit Card,Completed,29843.22,1,2023,Yes
T61873,2023-01-13,Unknown,L,3.0,707.68,PayPal,Completed,2123.04,1,2023,Yes
T61874,2023-01-13,C4101,Headphones,6.0,600.45,Credit Card,Completed,3602.7,1,2023,Yes
T61875,2023-01-13,C348,Tablet,1.0,525.38,Credit Card,Failed,525.38,1,2023,No
T61876,2023-01-13,C4575,Headphones,7.0,303.81,PayPal,Pending,2126.7,1,2023,Yes
T61877,2023-01-13,C3330,Coffee Machine,4.0,223.94,Cash,Completed,895.74,1,2023,No
T61878,2023-01-13,C2800,Laptop,6.0,525.38,PayPal,Unknown,3152.28,1,2023,Yes
T61879,2023-01-13,C029,Headphones,5.0,211.13,Cash,Pending,1055.65,1,2023,Yes
T61880,2023-01-13,C293,Headphones,745.0,707.33,PayPal,Failed,526962.57,1,2023,Yes
,2023-01-13,C353,Headphones,9.0,150.6,PayPal,Unknown,1355.42,1,2023,Yes
T61882,2023-01-13,C110,T,636.0,491.95,Credit Card,Failed,312880.2,1,2023,Yes
T61883,2023-01-13,C4426,Smartphone,5.0,919.04,Credit Card,Completed,4595.18,1,2023,Yes
T61884,2023-01-13,C1397,Laptop,7.0,212.83,PayPal,Failed,1489.79,1,2023,Yes
T61885,2023-01-13,C237,Laptop,1.0,812.8,PayPal,Unknown,812.8,1,2023,No
T61886,2023-01-13,C095,Coffee Machine,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T61887,2023-01-13,C4418,S,4.0,175.59,PayPal,Completed,702.34,1,2023,No
T61888,2023-01-13,C1741,Laptop,9.0,126.82,Cash,Completed,1141.42,1,2023,Yes
T61889,2023-01-13,C2513,Laptop,8.0,359.03,Credit Card,Unknown,2872.28,1,2023,Yes
T61890,2023-01-13,C1474,Tablet,8.0,814.57,PayPal,Completed,6516.58,1,2023,Yes
T61891,2023-01-13,C910,Smartphone,10.0,693.85,PayPal,Completed,6938.47,1,2023,Yes
T61892,2023-01-13,C3547,Coffee Machine,3.0,525.38,Credit Card,Pending,1576.14,1,2023,Yes
T61893,2023-01-13,C715,Headphones,9.0,318.16,PayPal,Pending,2863.4,1,2023,Yes
T61894,2023-01-13,C4994,Laptop,9.0,525.38,Cash,Completed,4728.41,1,2023,Yes
T61895,2023-01-13,Unknown,Coffee Machine,5.0,958.76,PayPal,Completed,4793.81,1,2023,Yes
T61896,2023-01-13,C1536,Coffee Machine,8.0,970.43,PayPal,Completed,7763.4,1,2023,Yes
T61897,2023-01-13,C4552,Headphones,510.0,401.43,Credit Card,Failed,204730.64,1,2023,Yes
T61898,2023-01-13,C042,Coffee Machine,766.0,389.33,PayPal,Completed,298228.09,1,2023,Yes
T61899,2023-01-13,C084,Headphones,1.0,303.02,PayPal,Failed,303.02,1,2023,No
T61900,2023-01-13,C3849,Coffee Machine,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
,2023-01-13,Unknown,Tablet,2.0,525.38,PayPal,Completed,1050.76,1,2023,Yes
T61902,2023-01-13,C3854,Laptop,404.0,525.38,Cash,Unknown,212253.22,1,2023,Yes
T90386,2023-01-13,C2212,Smartphone,885.0,62.97,Credit Card,Unknown,55728.85,1,2023,Yes
T61904,2020-04-07,C1526,Smartphone,4.0,525.38,Cash,Completed,2101.52,4,2020,Yes
T61905,2023-01-13,Unknown,Laptop,10.0,525.38,PayPal,Unknown,5253.79,1,2023,Yes
T61906,2023-01-13,C540,Tablet,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T61907,2023-01-13,C3296,Tablet,9.0,525.38,PayPal,Failed,4728.41,1,2023,Yes
T61908,2023-01-13,C298,Laptop,148.0,525.38,Credit Card,Completed,77756.13,1,2023,Yes
T61909,2020-03-09,C2270,Laptop,868.0,274.94,Credit Card,Pending,238643.91,3,2020,Yes
T61910,2022-06-08,C2827,Tablet,445.0,801.03,Credit Card,Completed,356457.94,6,2022,Yes
T61911,2024-07-07,C1899,Headphones,3.0,671.87,PayPal,Completed,2015.62,7,2024,Yes
T61912,2024-01-04,C1536,Laptop,1.0,245.56,Cash,Pending,245.56,1,2024,No
T61913,2023-01-13,C2940,Smartphone,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T61914,2021-05-08,C4780,Coffee Machine,102.0,57.1,Credit Card,Pending,5824.2,5,2021,Yes
T61915,2023-01-13,C4733,Headphones,9.0,525.38,Credit Card,Unknown,4728.41,1,2023,Yes
T61916,2023-01-13,C4816,Tablet,4.0,147.71,Credit Card,Completed,590.84,1,2023,No
T61917,2023-01-13,C3819,Laptop,321.0,525.38,PayPal,Completed,168646.75,1,2023,Yes
T61918,2023-12-07,C4813,Smartph,9.0,525.38,PayPal,Completed,4728.41,12,2023,Yes
T61919,2023-01-13,C988,Tablet,9.0,98.01,PayPal,Completed,882.13,1,2023,No
T61920,2023-01-13,C1462,Laptop,4.0,710.93,Credit Card,Completed,2843.73,1,2023,Yes
T61921,2023-01-13,C351,Coffee Machine,956.0,525.38,Credit Card,Completed,502262.58,1,2023,Yes
T61922,2023-01-13,Unknown,Smartphone,209.0,196.09,Credit Card,Pending,40983.13,1,2023,Yes
T61923,2023-01-13,C4168,Tablet,10.0,266.6,PayPal,Failed,2665.96,1,2023,Yes
T61924,2023-01-13,C2654,Laptop,8.0,515.43,Cash,Completed,4123.43,1,2023,Yes
,2023-01-13,C1552,Tablet,5.0,525.38,PayPal,Failed,2626.9,1,2023,Yes
T61926,2023-01-13,C3267,Smartphone,342.0,525.38,Credit Card,Failed,179679.71,1,2023,Yes
T61927,2023-07-05,C2622,Tablet,2.0,821.35,Credit Card,Failed,1642.7,7,2023,Yes
,2022-01-08,C2663,Headphones,9.0,753.68,Cash,Pending,6783.1,1,2022,Yes
T61929,2023-01-13,C1828,Headphones,927.0,953.11,PayPal,Pending,883532.35,1,2023,Yes
T61930,2023-01-13,C2807,Coffee Machine,179.0,610.3,PayPal,Completed,109243.46,1,2023,Yes
T61931,2023-01-13,C1214,Headphones,3.0,525.38,Credit Card,Completed,1576.14,1,2023,Yes
T61932,2023-01-13,C3130,Smartphone,2.0,594.3,Credit Card,Unknown,1188.61,1,2023,Yes
T61933,2023-01-13,C3958,Coffee Machine,7.0,230.8,PayPal,Pending,1615.63,1,2023,Yes
T61934,2023-01-13,C368,Tablet,957.0,525.38,Credit Card,Failed,502787.96,1,2023,Yes
T61935,2023-01-13,Unknown,Headphones,8.0,525.38,Credit Card,Failed,4203.03,1,2023,Yes
T61936,2023-01-13,C3824,Smartphone,670.0,218.55,Cash,Completed,146428.5,1,2023,Yes
,2023-01-13,C2311,Coffee Machine,1.0,201.62,Credit Card,Completed,201.62,1,2023,No
T61938,2023-01-13,C2055,Tablet,6.0,78.47,Credit Card,Failed,470.82,1,2023,No
T61939,2023-01-13,C027,Coffee Machine,7.0,525.38,PayPal,Unknown,3677.65,1,2023,Yes
T61940,2023-01-13,C1177,Coffee Machine,820.0,582.92,Credit Card,Completed,477990.98,1,2023,Yes
T61941,2023-01-13,C062,Laptop,9.0,718.29,PayPal,Completed,6464.61,1,2023,Yes
T61942,2023-01-13,C1160,Headphones,585.0,871.84,PayPal,Pending,510027.12,1,2023,Yes
T61943,2023-01-13,C963,Smartphone,508.0,525.38,PayPal,Failed,266892.67,1,2023,Yes
T61944,2023-01-13,C4242,Smartphone,396.0,336.78,Credit Card,Completed,133363.31,1,2023,Yes
T61945,2023-01-13,C4641,Smartphone,2.0,635.09,Credit Card,Completed,1270.18,1,2023,Yes
T61946,2023-01-13,C4923,Coffee Machine,10.0,525.38,Credit Card,Unknown,5253.79,1,2023,Yes
T61947,2023-01-13,C1010,Smartphone,10.0,525.38,Credit Card,Unknown,5253.79,1,2023,Yes
T61948,2023-01-13,C1855,Tablet,3.0,525.38,PayPal,Completed,1576.14,1,2023,Yes
T61949,2023-01-13,C2193,Laptop,844.0,525.38,Credit Card,Completed,443420.1,1,2023,Yes
T61950,2023-01-13,C1982,Headphones,3.0,581.42,Credit Card,Pending,1744.26,1,2023,Yes
T61951,2023-01-13,C983,Smartphone,6.0,204.02,PayPal,Completed,1224.14,1,2023,Yes
T61952,2023-02-10,C3453,Headphones,5.0,525.38,PayPal,Failed,2626.9,2,2023,Yes
T61953,2020-08-05,C308,Coffee Machine,237.0,525.38,PayPal,Unknown,124514.89,8,2020,Yes
T61954,2023-01-13,C101,Tablet,7.0,525.38,PayPal,Completed,3677.65,1,2023,Yes
T61955,2024-04-06,C1333,Smartphone,695.0,847.7,Credit Card,Completed,589149.87,4,2024,Yes
T61956,2023-01-13,C4917,Headphones,2.0,525.38,PayPal,Failed,1050.76,1,2023,Yes
T61957,2023-01-13,C4686,Headp,190.0,845.64,Credit Card,Completed,160671.88,1,2023,Yes
T61958,2023-01-13,C2661,Headphones,172.0,559.32,Credit Card,Failed,96203.89,1,2023,Yes
T61959,2023-01-13,C3217,Laptop,932.0,558.42,PayPal,Pending,520447.44,1,2023,Yes
T61960,2023-01-13,C2929,Smartphone,1.0,525.38,PayPal,Pending,525.38,1,2023,No
T61961,2023-01-13,C703,Laptop,10.0,525.38,Credit Card,Failed,5253.79,1,2023,Yes
T61962,2023-01-13,C1740,Smartphone,6.0,933.76,Credit Card,Completed,5602.55,1,2023,Yes
T61963,2023-01-13,C3246,Laptop,8.0,657.0,PayPal,Completed,5256.04,1,2023,Yes
T61964,2023-01-13,C2075,Smartphone,10.0,525.38,Credit Card,Completed,5253.79,1,2023,Yes
T61965,2023-01-13,C3128,Headphones,8.0,227.29,PayPal,Pending,1818.33,1,2023,Yes
T61966,2023-01-13,C010,Coffee Machine,531.0,977.27,Credit Card,Unknown,518930.92,1,2023,Yes
T61967,2023-01-13,C850,Smartphone,1000.0,525.38,PayPal,Completed,525379.27,1,2023,Yes
T61968,2023-01-13,Unknown,Tablet,113.0,703.84,Credit Card,Completed,79533.59,1,2023,Yes
T61969,2023-01-13,C2020,Tablet,7.0,525.38,PayPal,Pending,3677.65,1,2023,Yes
T61970,2023-01-13,C2906,Coffee Machine,5.0,500.67,PayPal,Completed,2503.35,1,2023,Yes
T61971,2023-01-13,C677,Smartphone,3.0,874.93,Credit Card,Completed,2624.78,1,2023,Yes
T61972,2023-01-13,C3237,Tablet,8.0,536.99,PayPal,Failed,4295.94,1,2023,Yes
T61973,2023-01-13,C2481,Smartphone,127.0,323.49,PayPal,Unknown,41083.64,1,2023,Yes
T61974,2023-01-13,C535,Coffee Machine,6.0,56.07,PayPal,Completed,336.42,1,2023,No
T61975,2023-01-13,C1000,Tablet,520.0,525.38,Cash,Completed,273197.22,1,2023,Yes
T61976,2023-01-13,C1190,Laptop,682.0,525.38,PayPal,Failed,358308.66,1,2023,Yes
T61977,2023-01-13,C3529,Coffee Machine,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T61978,2023-01-13,C2668,Tablet,7.0,612.21,Credit Card,Completed,4285.44,1,2023,Yes
T61979,2023-01-13,C2352,Tablet,8.0,525.38,Credit Card,Failed,4203.03,1,2023,Yes
T61980,2023-01-13,C4917,Laptop,1.0,525.38,Cash,Completed,525.38,1,2023,No
T61981,2024-09-02,C1367,Tablet,214.0,525.38,PayPal,Completed,112431.16,9,2024,Yes
